1.00, 0.80,  1,  1, 1.00, 0.27, 0.04
1.00, 1.00,  1,  1, 1.00, 0.25, 0.03
1.00, 0.00,  1,  1, 1.00, 0.25, 0.03
1.00, 0.30,  1,  1, 1.00, 0.27, 0.03
1.00, 0.30,  1,  1, 1.00, 0.26, 0.03
1.00, 0.30,  1,  1, 1.00, 0.27, 0.03
1.00, 0.30,  1,  1, 1.00, 0.26, 0.03
1.00, 0.30,  1,  1, 1.00, 0.26, 0.03
1.00, 0.80,  1,  1, 1.00, 0.26, 0.03
1.00, 0.80,  1,  1, 1.00, 0.25, 0.03
1.00, 0.00,  1,  1, 0.00, 0.20, 0.02
1.00, 0.00,  1,  1, 0.00, 0.21, 0.02
1.00, 0.00,  1,  1, 1.00, 0.27, 0.03
1.00, 0.00,  1,  1, 1.00, 0.27, 0.03
1.00, 0.00,  1,  1, 1.00, 0.26, 0.02
1.00, 0.80,  1,  1, 1.00, 0.25, 0.02
1.00, 0.80,  1,  1, 1.00, 0.26, 0.02
1.00, 0.80,  1,  1, 1.00, 0.25, 0.02
1.00, 0.80,  1,  1, 1.00, 0.25, 0.02
1.00, 0.80,  1,  1, 1.00, 0.25, 0.02
